zone_id,zone_name,encounter_id,encounter_name,partition,partition_name,difficulty,difficulty_id,rank,character,server,region,guild,dps,ilvl,duration_ms,report_id,fight_id,start_time,source_id,crit,haste,mastery,vers,haste_pct,aoe_build,talent_ids,nodes
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,41,薛只谦,死亡之翼,CN,,174571.04253714,290,432234,hZtgm2WfnVdJB4Xa,6,1781780904222,7,1328,281,1959,0,6.39,True,126444 126465 126440 126475 126405 126408 126416 126470 136236 117576 123347 126420 126459 136060 136061 126415 126402 126409 126489 117559 117563 117564 117566 117569 117581 117582 117585 117589 135704 126461 126443 126433 126436 126437 126447 126450 126452 126453 126454 126460 126473 126481 126484 126490 135706 135708 135710 136677 136679 136685 137052 137051 137050 126352 126397 126404 126418 126419 126424 126431 126468 126403 126399 126406 126417 126421 126425 126426 126432 126434 126401 135712 117588 126488,102381 102401 102377 102411 102343 102346 102354 102406 109804 94979 99832 102358 102395 109802 109803 102353 102340 102347 102423 94962 94966 94967 94969 94972 94984 94985 94988 94992 102394 102397 102380 102370 102373 102374 102384 102387 102389 102390 102391 102396 102409 102416 102419 102424 109484 109485 109487 110157 110158 110164 110428 110428 110428 102292 102336 102342 102356 102357 102362 102368 102404 102341 102338 102344 102355 102359 102363 102364 102369 102371 102339 109489 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,42,越不过的山海,罗宁,CN,,174184.64703201,290,405915,1yDRG2rKwTVpgj4q,6,1781782978778,20,1364,330,1868,68,7.5,True,126401 126459 126418 126405 136677 136679 136685 137052 137051 137050 126352 126397 126404 126415 126419 126420 126424 126431 126433 126436 126437 126443 126447 126450 126453 126460 126473 126481 126490 135708 135710 126475 126408 126440 126402 126409 126416 126489 126444 126465 126470 117566 117559 117563 117564 117576 117581 117582 117585 117589 123347 126454 136060 136061 136236 135705 117569 135706 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 126452 126461 126480 135712 136676,102339 102395 102356 102343 110157 110158 110164 110428 110428 110428 102292 102336 102342 102353 102357 102358 102362 102368 102370 102373 102374 102380 102384 102387 102390 102396 102409 102416 102424 109485 109487 102411 102346 102377 102340 102347 102354 102423 102381 102401 102406 94969 94962 94966 94967 94979 94984 94985 94988 94992 99832 102391 109802 109803 109804 109483 94972 109484 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102389 102397 102415 109489 110156
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,43,Kakuto,回音山,CN,,174141.61646945,291,406231,FzMjTLDpqyrVkZn9,1,1781787481023,22,1421,312,913,65,7.09,True,117566 117559 117563 117564 117569 117581 117582 117585 123347 126402 126406 126399 117576 117589 126352 126397 126401 126403 126404 126405 126408 126409 126416 126417 126420 126421 126426 126431 126415 126418 126419 126424 126425 126432 126433 126434 126436 126437 126440 126443 126444 126447 126450 126452 126453 126454 126460 126461 126465 126468 126470 126473 126475 126481 126489 126490 135704 135706 135708 135710 135712 136060 136061 136236 136676 136677 136679 137050 137051 137052 135705 136686 117588 126488,94969 94962 94966 94967 94972 94984 94985 94988 99832 102340 102344 102338 94979 94992 102292 102336 102339 102341 102342 102343 102346 102347 102354 102355 102358 102359 102364 102368 102353 102356 102357 102362 102363 102369 102370 102371 102373 102374 102377 102380 102381 102384 102387 102389 102390 102391 102396 102397 102401 102404 102406 102409 102411 102416 102423 102424 102394 109484 109485 109487 109489 109802 109803 109804 110156 110157 110158 110428 110428 110428 109483 110164 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,44,Scorpyhunt,Blackrock,EU,baited,174057.96179309,290,462063,FG9k1xnBDKVvAWC8,16,1781784637324,243,1028,547,1938,80,12.43,True,117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 123347 126352 126397 126401 126402 126404 126405 126408 126409 126415 126416 126418 126419 126420 126424 126431 126433 126436 126437 126440 126443 126444 126447 126450 126453 126454 126460 126461 126465 126468 126470 126473 126475 126481 126489 126490 135705 135706 135708 135710 136060 136061 136236 136677 136679 136685 137050 137051 137052 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 126452 135704 135712 136676,94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 99832 102292 102336 102339 102340 102342 102343 102346 102347 102353 102354 102356 102357 102358 102362 102368 102370 102373 102374 102377 102380 102381 102384 102387 102390 102391 102396 102397 102401 102404 102406 102409 102411 102416 102423 102424 109483 109484 109485 109487 109802 109803 109804 110157 110158 110164 110428 110428 110428 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102389 102394 109489 110156
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,45,半神星星,无尽之海,CN,,173870.32159735,290,456005,zc7XF89dnbPpq2TZ,10,1781833677304,44,1299,185,970,166,4.2,True,126402 126408 126409 126416 126440 126444 126465 126470 126475 126489 126405 117569 117559 117563 117564 117582 117585 117589 117581 117566 126425 126401 126403 126417 126432 137050 126433 126450 126352 126397 126404 126415 126418 126419 126424 126431 126436 126437 126443 126447 126453 126454 135704 126460 126461 126468 126473 126481 126490 135708 135710 136677 136679 136685 137052 137051 126459 135706 126406 135712 136673 126484 117576 123347 126399 126420 126421 126426 126434 136060 136061 136236 117588 126488,102340 102346 102347 102354 102377 102381 102401 102406 102411 102423 102343 94972 94962 94966 94967 94985 94988 94992 94984 94969 102363 102339 102341 102355 102369 110428 102370 102387 102292 102336 102342 102353 102356 102357 102362 102368 102373 102374 102380 102384 102390 102391 102394 102396 102397 102404 102409 102416 102424 109485 109487 110157 110158 110164 110428 110428 102395 109484 102344 109489 110154 102419 94979 99832 102338 102358 102359 102364 102371 109802 109803 109804 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,46,Lottia,Silvermoon,EU,Leftovers,173800.26499927,289,518492,PJhQbXNF72H3tGVw,116,1781706038884,311,1219,627,1913,41,14.25,True,123347 126352 126397 126401 126402 126403 126404 126405 126408 126409 126415 126416 126417 126418 126419 126424 126425 126431 126432 126433 126436 126437 126440 126443 126444 126447 126450 126452 126453 126454 126459 126460 126461 126465 126470 126473 126475 126480 126481 126489 126490 135704 135708 135710 135712 136677 136679 136685 137050 137051 137052 117588 126488 117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 126399 126406 126420 126421 126426 126434 126468 126484 136060 136061 136236 136673,99832 102292 102336 102339 102340 102341 102342 102343 102346 102347 102353 102354 102355 102356 102357 102362 102363 102368 102369 102370 102373 102374 102377 102380 102381 102384 102387 102389 102390 102391 102395 102396 102397 102401 102406 102409 102411 102415 102416 102423 102424 102394 109485 109487 109489 110157 110158 110164 110428 110428 110428 94991 102422 94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 102338 102344 102358 102359 102364 102371 102404 102419 109802 109803 109804 110154
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,47,霍普丶,影之哀伤,CN,,173797.41990769,291,450449,t1nbghYmfzMRALkF,13,1781791090147,524,1319,304,2100,16,6.91,True,126444 126402 126408 126409 126416 126440 126465 126470 126489 126475 117563 126406 126468 135711 126450 136060 137052 136236 126404 117576 126352 126397 126405 126415 126418 126419 126420 126424 126431 126433 126436 126437 126443 126447 126453 126454 126460 126461 126473 126481 126490 135705 135708 135710 136061 136677 136679 117581 117589 117585 123347 117559 117564 117566 117582 137051 136685 137050 117569 135706 126417 126399 126401 126403 126421 126425 126426 126432 126434 126452 135712 136676 117588 126488,102381 102340 102346 102347 102354 102377 102401 102406 102423 102411 94966 102344 102404 109488 102387 109802 110428 109804 102342 94979 102292 102336 102343 102353 102356 102357 102358 102362 102368 102370 102373 102374 102380 102384 102390 102391 102396 102397 102409 102416 102424 109483 109485 109487 109803 110157 110158 94984 94992 94988 99832 94962 94967 94969 94985 110428 110164 110428 94972 109484 102355 102338 102339 102341 102359 102363 102364 102369 102371 102389 109489 110156 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,48,羿風,暗影之月,TW,制裁之雷,173750.53304904,290,438046,nFcBbAj8v7mLpMgf,14,1781781861979,20,1392,450,1772,65,10.23,True,117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 123347 126352 126397 126399 126400 126402 126403 126404 126405 126408 126409 126415 126416 126417 126418 126419 126420 126421 126424 126425 126426 126431 126432 126433 126434 126436 126437 126440 126443 126444 126447 126450 126452 126453 126454 126460 126461 126465 126468 126470 126473 126475 126481 126484 126489 126490 135704 135705 135706 135708 135710 136060 136061 136236 136675 136677 136679 136685 137050 137051 137052 117588 126488,94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 99832 102292 102336 102338 102339 102340 102341 102342 102343 102346 102347 102353 102354 102355 102356 102357 102358 102359 102362 102363 102364 102368 102369 102370 102371 102373 102374 102377 102380 102381 102384 102387 102389 102390 102391 102396 102397 102401 102404 102406 102409 102411 102416 102419 102423 102424 102394 109483 109484 109485 109487 109802 109803 109804 110155 110157 110158 110164 110428 110428 110428 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,49,修羅血獄,日落沼澤,TW,Serendipity Aurora,173711.53505854,290,446439,bgRDzVqFh27PCZ9W,51,1781756324934,599,1203,395,1238,52,8.98,True,117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 123347 126352 126397 126399 126401 126402 126403 126404 126405 126406 126408 126409 126415 126416 126417 126418 126419 126420 126421 126424 126425 126426 126431 126432 126433 126434 126436 126437 126440 126443 126444 126447 126450 126452 126453 126454 126459 126460 126461 126465 126470 126473 126475 126481 126489 126490 135704 135705 135706 135708 135710 136060 136061 136236 136677 136679 136685 137050 137051 137052 117588 126488 126468 126484,94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 99832 102292 102336 102338 102339 102340 102341 102342 102343 102344 102346 102347 102353 102354 102355 102356 102357 102358 102359 102362 102363 102364 102368 102369 102370 102371 102373 102374 102377 102380 102381 102384 102387 102389 102390 102391 102395 102396 102397 102401 102406 102409 102411 102416 102423 102424 102394 109483 109484 109485 109487 109802 109803 109804 110157 110158 110164 110428 110428 110428 94991 102422 102404 102419
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,50,Traviexx,Area 52,US,xD,173628.4045734,291,385621,cQV97FDZdLbnTChr,21,1781660053349,527,878,1057,2261,68,24.02,True,117559 117563 117564 117566 117569 117581 117582 117585 117589 123347 117576 126352 126397 126401 126402 126404 126405 126408 126409 126415 126416 126418 126419 126420 126424 126431 126433 126436 126437 126440 126443 126444 126447 126450 126453 126454 126459 126460 126461 126465 126470 126473 126475 126481 126489 126490 126406 135705 135708 135710 135711 135712 136060 136061 136236 136677 136679 136685 137050 137051 137052 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 126452 135704 126484 136676,94962 94966 94967 94969 94972 94984 94985 94988 94992 99832 94979 102292 102336 102339 102340 102342 102343 102346 102347 102353 102354 102356 102357 102358 102362 102368 102370 102373 102374 102377 102380 102381 102384 102387 102390 102391 102395 102396 102397 102401 102406 102409 102411 102416 102423 102424 102344 109483 109485 109487 109488 109489 109802 109803 109804 110157 110158 110164 110428 110428 110428 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102389 102394 102419 110156
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,51,胖子结棍,海克泰尔,CN,,173456.94158377,290,456380,W2BaQ98Z3fzrVhYp,21,1781763694020,250,1253,292,2044,1,6.64,True,126450 126409 126402 126408 126416 126440 126444 126465 126470 126475 126489 126461 137052 126432 135705 135706 126424 136685 137051 135704 117585 135712 117563 117564 117566 117576 117581 117582 117589 123347 126352 126397 126404 126405 126415 126418 126419 126420 126431 126433 126436 126437 126443 126447 126453 126454 126468 126473 136061 126490 135708 136060 136677 136679 117559 136673 135710 137050 136675 117569 126399 136236 126401 126403 126417 126421 126425 126426 126434 126446 126460 126459 117588 126488,102387 102347 102340 102346 102354 102377 102381 102401 102406 102411 102423 102397 110428 102369 109483 109484 102362 110164 110428 102394 94988 109489 94966 94967 94969 94979 94984 94985 94992 99832 102292 102336 102342 102343 102353 102356 102357 102358 102368 102370 102373 102374 102380 102384 102390 102391 102404 102409 109803 102424 109485 109802 110157 110158 94962 110154 109487 110428 110155 94972 102338 109804 102339 102341 102355 102359 102363 102364 102371 102383 102396 102395 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,52,随地大小丶便,凤凰之神,CN,,173441.23022684,291,431140,kKxRqTagNHb2nZ7d,1,1781773525345,9,1319,252,1166,0,5.73,True,126409 126465 126475 126444 126489 126470 126408 126440 126405 126416 126402 117576 117559 117563 117569 123347 117582 117585 117589 126417 126352 126397 126399 126401 126403 126404 126406 126415 126418 126419 126420 126421 126424 126425 126426 126431 126432 126433 126434 126436 126437 126443 126447 126450 126452 126453 126454 126460 126461 126468 126473 126480 126481 126490 135706 135708 135710 135712 136060 136679 136061 136236 136677 136685 137052 137051 137050 117564 117566 117581 136673 135704 126484 117588 126488,102347 102401 102411 102381 102423 102406 102346 102377 102343 102354 102340 94979 94962 94966 94972 99832 94985 94988 94992 102355 102292 102336 102338 102339 102341 102342 102344 102353 102356 102357 102358 102359 102362 102363 102364 102368 102369 102370 102371 102373 102374 102380 102384 102387 102389 102390 102391 102396 102397 102404 102409 102415 102416 102424 109484 109485 109487 109489 109802 110158 109803 109804 110157 110164 110428 110428 110428 94967 94969 94984 110154 102394 102419 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,53,最亮的星,血色十字军,CN,,173403.41138139,290,421706,jX7MAWDHkmtb4NdB,4,1781764192818,4,1166,390,2069,0,8.86,True,117559 117563 117564 117566 117569 117576 117581 117582 117589 123347 126352 126397 126404 126415 126418 126419 126420 126424 117585 126402 126408 126409 126416 126405 126431 126433 126436 126437 126440 126443 126444 126447 126450 126453 126460 126468 126473 126481 126490 135705 136061 126454 135709 126459 126465 126470 126475 126489 126484 135708 135710 136060 136677 136679 136685 136236 136675 137050 137051 137052 126399 126401 126403 126406 126417 126421 126425 126426 126432 126434 126461 135711 135712 117588 126488,94962 94966 94967 94969 94972 94979 94984 94985 94992 99832 102292 102336 102342 102353 102356 102357 102358 102362 94988 102340 102346 102347 102354 102343 102368 102370 102373 102374 102377 102380 102381 102384 102387 102390 102396 102404 102409 102416 102424 109483 109803 102391 109486 102395 102401 102406 102411 102423 102419 109485 109487 109802 110157 110158 110164 109804 110155 110428 110428 110428 102338 102339 102341 102344 102355 102359 102363 102364 102369 102371 102397 109488 109489 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,54,梨梨酱啊,伊森利恩,CN,,173205.64147955,290,429320,apgbwkBGzhyXDL7q,24,1781758981058,140,1558,366,794,0,8.32,True,137050 136685 137052 137051 117564 117585 126450 126489 135705 117581 126454 126408 126409 126416 126440 126402 126444 126465 126470 126475 126461 117559 117563 117582 117589 126434 126399 126401 126403 126406 126417 126421 126425 126426 126432 136236 117576 126447 126460 126473 126484 117566 126437 123347 126352 126397 126404 126415 126418 126419 126420 126424 126431 126433 126436 126443 135710 126453 126490 135708 136677 136679 136060 136061 126405 117569 126481 126459 135712 135704 117588 126488 126468 135711 136670,110428 110164 110428 110428 94967 94988 102387 102423 109483 94984 102391 102346 102347 102354 102377 102340 102381 102401 102406 102411 102397 94962 94966 94985 94992 102371 102338 102339 102341 102344 102355 102359 102363 102364 102369 109804 94979 102384 102396 102409 102419 94969 102374 99832 102292 102336 102342 102353 102356 102357 102358 102362 102368 102370 102373 102380 109487 102390 102424 109485 110157 110158 109802 109803 102343 94972 102416 102395 109489 102394 94991 102422 102404 109488 110152
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,55,慕凉初,无尽之海,CN,,173157.07219878,290,426600,JNj2d7WZXT4kH3rQ,1,1781785762677,13,1458,265,1060,101,6.02,True,126401 126403 126417 126421 126425 126432 126434 126447 126424 126431 126433 126436 126437 126443 126481 126490 135706 126450 126453 126454 126460 135710 117566 135712 126406 126468 126473 135708 136060 136061 136236 136677 136679 136685 137052 137051 137050 117576 126352 126397 126404 126405 126415 126418 126419 117559 117563 117564 117581 117582 117585 117589 126475 126470 126409 126440 126444 126465 126489 126402 126408 126416 126452 136673 135704 123347 126420 126426 126480 126461 117569 126399 117588 126488,102339 102341 102355 102359 102363 102369 102371 102384 102362 102368 102370 102373 102374 102380 102416 102424 109484 102387 102390 102391 102396 109487 94969 109489 102344 102404 102409 109485 109802 109803 109804 110157 110158 110164 110428 110428 110428 94979 102292 102336 102342 102343 102353 102356 102357 94962 94966 94967 94984 94985 94988 94992 102411 102406 102347 102377 102381 102401 102423 102340 102346 102354 102389 110154 102394 99832 102358 102364 102415 102397 94972 102338 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,56,长红丶,凤凰之神,CN,,173019.52430378,290,524116,J6twZF4gMbqkAjya,1,1781773922610,17,1317,245,1115,0,5.57,True,126437 126415 126419 126433 126450 126454 126473 136060 136061 136236 136685 137052 137051 137050 117589 117559 117563 117564 117566 117581 117582 117585 126408 126402 126409 126416 126440 126444 126465 126470 126475 126489 126447 126424 126431 126436 126443 126453 126460 135708 126468 126481 126490 135710 135712 136677 136679 123347 135704 126352 126397 126399 126404 126405 126418 126420 126461 117576 126401 126403 126417 126421 126425 126426 126432 126434 126452 135705 136675 117569 135706 126406 117588 126488,102374 102353 102357 102370 102387 102391 102409 109802 109803 109804 110164 110428 110428 110428 94992 94962 94966 94967 94969 94984 94985 94988 102346 102340 102347 102354 102377 102381 102401 102406 102411 102423 102384 102362 102368 102373 102380 102390 102396 109485 102404 102416 102424 109487 109489 110157 110158 99832 102394 102292 102336 102338 102342 102343 102356 102358 102397 94979 102339 102341 102355 102359 102363 102364 102369 102371 102389 109483 110155 94972 109484 102344 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,57,狂野丶猎影,熔火之心,CN,,172841.71411169,290,472828,v8BC1NbcLHXPQGqx,10,1781789044335,8,1194,252,1240,0,5.73,True,123347 126415 126420 136061 117566 126404 126418 136060 117564 137050 126397 126461 126352 126419 126424 126431 126433 126436 126481 117585 136685 126450 126454 126405 126408 126416 126440 126444 126465 126475 126489 136677 126470 126409 135705 137052 126490 126443 126453 135708 135710 136679 137051 117582 117559 117563 117581 117589 126437 126402 117569 135709 135706 128265 126447 126459 126473 136673 136675 117576 126460 126468 136236 126417 126399 126401 126403 126421 126425 126426 126432 126434 117588 126488,99832 102353 102358 109803 94969 102342 102356 109802 94967 110428 102336 102397 102292 102357 102362 102368 102370 102373 102416 94988 110164 102387 102391 102343 102346 102354 102377 102381 102401 102411 102423 110157 102406 102347 109483 110428 102424 102380 102390 109485 109487 110158 110428 94985 94962 94966 94984 94992 102374 102340 94972 109486 109484 102344 102384 102395 102409 110154 110155 94979 102396 102404 109804 102355 102338 102339 102341 102359 102363 102364 102369 102371 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,58,幸玉嫦,凤凰之神,CN,,172748.51030635,290,489698,BRncMTkhfKNdYC1F,146,1781755451688,3219,901,574,1531,16,13.05,True,126409 126402 126405 126408 126416 126470 126440 126444 126465 126475 126489 123347 137052 117559 117563 117566 117581 117582 117589 126450 126454 126473 126481 136060 136061 136685 117564 126437 137051 136236 126352 126397 126404 126415 126418 126419 126420 126424 126431 126433 126436 126443 126447 126453 135705 126460 126468 126490 135708 135710 136677 136679 117569 136670 135706 117585 135711 126401 126459 126461 137050 117576 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 126457 126458,102347 102340 102343 102346 102354 102406 102377 102381 102401 102411 102423 99832 110428 94962 94966 94969 94984 94985 94992 102387 102391 102409 102416 109802 109803 110164 94967 102374 110428 109804 102292 102336 102342 102353 102356 102357 102358 102362 102368 102370 102373 102380 102384 102390 109483 102396 102404 102424 109485 109487 110157 110158 94972 110152 109484 94988 109488 102339 102395 102397 110428 94979 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102393 102394
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,59,问题尛猪,燃烧之刃,CN,,172508.3193084,290,465243,Cg1P2ZvBV6akXtnh,10,1781773908343,8,1324,313,1001,65,7.11,True,117559 117563 117564 117566 117569 117581 117582 117585 117589 123347 126406 117576 126352 126397 126404 126405 126399 126401 126403 126402 126415 126417 126418 126419 126420 126421 126424 126425 126426 126431 126432 126433 126436 126437 126443 126444 126408 126409 126416 126440 126434 126447 126450 126453 126454 126460 126465 126473 126475 126481 126490 135704 135708 135710 136060 136061 136236 136675 136676 136677 136679 136685 137050 137051 137052 126461 135706 126468 126470 126489 135705 117588 126488 126484,94962 94966 94967 94969 94972 94984 94985 94988 94992 99832 102344 94979 102292 102336 102342 102343 102338 102339 102341 102340 102353 102355 102356 102357 102358 102359 102362 102363 102364 102368 102369 102370 102373 102374 102380 102381 102346 102347 102354 102377 102371 102384 102387 102390 102391 102396 102401 102409 102411 102416 102424 102394 109485 109487 109802 109803 109804 110155 110156 110157 110158 110164 110428 110428 110428 102397 109484 102404 102406 102423 109483 94991 102422 102419
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,60,花火的守候,凤凰之神,CN,落花时节又逢君,172452.26560587,290,363501,Q2Z3AfjcKHba7n8D,7,1781783900536,20,1230,346,2008,68,7.86,True,135706 137051 126481 126475 126489 126402 126408 126409 126416 126440 126444 126465 126470 117566 117559 117563 117564 117576 117581 117582 117585 117589 123347 126420 136060 136061 136236 137052 126405 126419 126352 126397 126404 126418 126424 126490 126431 126460 126473 135708 135710 126433 126436 126437 126443 136677 136679 126447 126450 126453 126454 137050 136685 126415 126468 128358 126401 135705 136673 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 126452 126461 126484 135711,109484 110428 102416 102411 102423 102340 102346 102347 102354 102377 102381 102401 102406 94969 94962 94966 94967 94979 94984 94985 94988 94992 99832 102358 109802 109803 109804 110428 102343 102357 102292 102336 102342 102356 102362 102424 102368 102396 102409 109485 109487 102370 102373 102374 102380 110157 110158 102384 102387 102390 102391 110428 110164 102353 102404 94972 102339 109483 110154 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102389 102397 102419 109488
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,61,赫卡特丶,世界之树,CN,,172318.29748363,291,413811,DpZ8NtTq2PkdW7Cv,10,1781797992642,295,1208,378,2041,0,8.59,True,126436 126352 126397 126404 126415 126418 126419 126420 126424 126431 126433 126437 126443 126450 126473 126453 126454 126460 126490 135705 135710 136677 136679 126475 126489 126402 126408 126409 126416 126440 126444 126465 126470 126481 126405 136685 117559 117563 117564 117566 117576 117581 117582 117585 117589 136060 136061 136236 137052 137051 137050 126461 126468 128358 126401 126447 135708 136675 123347 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 135711 136676 135706 126459,102373 102292 102336 102342 102353 102356 102357 102358 102362 102368 102370 102374 102380 102387 102409 102390 102391 102396 102424 109483 109487 110157 110158 102411 102423 102340 102346 102347 102354 102377 102381 102401 102406 102416 102343 110164 94962 94966 94967 94969 94979 94984 94985 94988 94992 109802 109803 109804 110428 110428 110428 102397 102404 94972 102339 102384 109485 110155 99832 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 109488 110156 109484 102395
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,62,摸魚飞弹,白银之手,CN,,172286.58677495,290,424074,ykQxRFVYW48DpAX1,49,1781772264031,935,1357,245,1102,0,5.57,True,117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 123347 126352 126397 126404 126405 126415 126418 126419 126420 126421 126399 126406 126417 126401 126402 126408 126409 126416 126403 126424 126426 126431 126432 126433 126434 126436 126437 126440 126443 126444 126447 126450 126453 126454 126460 126461 126465 126473 126475 126481 126489 126490 135705 135708 135710 135711 136060 136061 136236 136676 136677 136679 137050 137051 137052 126425 126452 126468 126470 135706 135712 136685 117588 126488,94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 99832 102292 102336 102342 102343 102353 102356 102357 102358 102359 102338 102344 102355 102339 102340 102346 102347 102354 102341 102362 102364 102368 102369 102370 102371 102373 102374 102377 102380 102381 102384 102387 102390 102391 102396 102397 102401 102409 102411 102416 102423 102424 109483 109485 109487 109488 109802 109803 109804 110156 110157 110158 110428 110428 110428 102363 102389 102404 102406 109484 109489 110164 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,63,丶召召,死亡之翼,CN,,172260.41721847,289,471935,gMQtDjB87qyCZhYx,30,1781784278474,25,1324,221,2044,0,5.02,True,136679 126401 126409 126402 126405 126408 126416 126440 126444 126465 126470 126475 126489 126447 126436 126437 126443 126450 126453 126454 126460 126473 126481 126490 135708 135710 137051 136677 136685 137052 137050 126415 126352 126397 126404 126418 126419 126424 126433 126431 126426 126434 126468 126403 126425 126459 117566 117559 117563 117564 117576 117581 117582 117585 117589 123347 126420 135705 136060 136061 136236 117569 135712 126461 126417 126421 126399 126432 126452 126480 135706 117588 126488,110158 102339 102347 102340 102343 102346 102354 102377 102381 102401 102406 102411 102423 102384 102373 102374 102380 102387 102390 102391 102396 102409 102416 102424 109485 109487 110428 110157 110164 110428 110428 102353 102292 102336 102342 102356 102357 102362 102370 102368 102364 102371 102404 102341 102363 102395 94969 94962 94966 94967 94979 94984 94985 94988 94992 99832 102358 109483 109802 109803 109804 94972 109489 102397 102355 102359 102338 102369 102389 102415 109484 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,64,会飛的煤气罐,克尔苏加德,CN,,172239.34567473,290,415512,nkmKjL9R8q7xXHap,1,1781770707387,18,1288,76,1305,0,1.73,True,126402 126408 126409 126416 126440 126444 126465 126470 126475 126489 126403 126399 126401 126406 126417 126421 126425 126426 126432 126434 135704 137051 126450 136060 137050 117566 117576 136061 137052 136685 126405 126415 126420 126437 126473 126481 135706 117559 117563 117564 117569 117581 117582 117585 117589 123347 126352 126397 126404 126418 126419 126424 126431 126433 126436 126443 126447 126453 126454 126460 126461 126468 126490 135705 135708 135710 135712 136062 136677 136679 126452 126480 117588 126488,102340 102346 102347 102354 102377 102381 102401 102406 102411 102423 102341 102338 102339 102344 102355 102359 102363 102364 102369 102371 102394 110428 102387 109802 110428 94969 94979 109803 110428 110164 102343 102353 102358 102374 102409 102416 109484 94962 94966 94967 94972 94984 94985 94988 94992 99832 102292 102336 102342 102356 102357 102362 102368 102370 102373 102380 102384 102390 102391 102396 102397 102404 102424 109483 109485 109487 109489 109804 110157 110158 102389 102415 94991 102422
50,Sporefall,3159,Rotmire,1,12.0.7,mythic,5,65,초록오리너구리,아즈샤라,KR,,172142.57514991,290,414904,CcywgDmFtT2371KV,28,1781783744728,674,1220,330,1290,84,7.5,True,117559 117563 117564 117566 117569 117576 117581 117582 117585 117589 123347 126352 126397 126401 126402 126404 126405 126408 126409 126415 126416 126418 126419 126420 126424 126431 126433 126436 126437 126440 126443 126444 126447 126450 126453 126459 126460 126461 126465 126468 126470 126473 126475 126489 126490 126406 135708 135709 135710 136060 136061 136236 136677 136679 136685 137050 137051 137052 117588 126488 126399 126403 126417 126421 126425 126426 126432 126434 135704 126484 126454 135705 135706 135711 136670 136675,94962 94966 94967 94969 94972 94979 94984 94985 94988 94992 99832 102292 102336 102339 102340 102342 102343 102346 102347 102353 102354 102356 102357 102358 102362 102368 102370 102373 102374 102377 102380 102381 102384 102387 102390 102395 102396 102397 102401 102404 102406 102409 102411 102423 102424 102344 109485 109486 109487 109802 109803 109804 110157 110158 110164 110428 110428 110428 94991 102422 102338 102341 102355 102359 102363 102364 102369 102371 102394 102419 102391 109483 109484 109488 110152 110155
