encounter_id,encounter_name,class,spec,rank,character,guild,server,region,dps,item_level,duration_ms,report_id,fight_id,start_time
3176,Imperator Averzian,Death Knight,Frost,1,Voldkai,G A M B I T,Stormscale,EU,230583.73693602,292,121613,4hMj2nDcpATB3N6t,104,1783258235209
3176,Imperator Averzian,Death Knight,Frost,2,Wine,Death Wish,Kazzak,EU,199360.2129934,289,148737,82FtVXHqZAT9RByQ,32,1781725000721
3176,Imperator Averzian,Death Knight,Frost,3,Piddidy,,Draenor,EU,198146.67792793,291,106560,7rWQcZA8YmLMPGVD,1,1783501275721
3176,Imperator Averzian,Death Knight,Frost,4,Anonymous,,,,197443.80080414,290,148979,a:z1dRnbm9VvKWhxXp,1,1781948517581
3176,Imperator Averzian,Death Knight,Frost,5,Udiewemoveon,,Area 52,US,195664.48279044,289,140881,pB1nWrQPKqH8vCAM,28,1781877299656
3176,Imperator Averzian,Death Knight,Frost,6,Bearid,,Aegwynn,US,194866.21450029,289,161445,1XtkmG4WBgVZanJN,7,1783022126493
3176,Imperator Averzian,Death Knight,Frost,7,Anonymous,,,,194092.89909237,290,127364,a:p7nNLHfxYP8MTVtj,12,1782480278513
3176,Imperator Averzian,Death Knight,Frost,8,Gyul,풀로소득,아즈샤라,KR,190556.99084699,293,110237,jFb9zgptLm3XRQnc,54,1782539146930
3176,Imperator Averzian,Death Knight,Frost,9,죽음의기사냉기,,아즈샤라,KR,189009.36476626,292,104434,HxzK8kMmP74Awy3p,14,1783650315154
3176,Imperator Averzian,Death Knight,Frost,10,Spectrê,,Silvermoon,EU,186828.70822014,290,133258,RFQVbHdcWAxBn2kM,14,1782050971402
3176,Imperator Averzian,Death Knight,Frost,11,Mclayne,CyaThursday,Ravencrest,EU,185472.41742553,292,144294,LCxGd1BDzahnZJ2A,21,1782412321276
3176,Imperator Averzian,Death Knight,Frost,12,Heartblood,,Zenedar,EU,185018.7489818,292,141181,mWPcxDKnXdF8RHb6,20,1782818947461
3176,Imperator Averzian,Death Knight,Frost,13,Tyhd,Rabid Porcupine,Dragonblight,EU,184344.62151394,292,77308,DkpJGrNbmPFYQh6C,4,1783105943679
3176,Imperator Averzian,Death Knight,Frost,14,Poftim,Axon Terminal,Tarren Mill,EU,184329.3363181,292,108998,x6wnmRh4YLWa7NcA,16,1783189910719
3176,Imperator Averzian,Death Knight,Frost,15,Naradecay,Wyrmrest,Hyjal,EU,184005.72434283,291,114773,R8QTjkH6Cq2MWbVw,158,1782292589179
3176,Imperator Averzian,Death Knight,Frost,16,라볶이치즈김밥,,아즈샤라,KR,183675.97273409,292,122644,gMc4VhZm2KGBwPpF,31,1782991002040
3176,Imperator Averzian,Death Knight,Frost,17,Monkeysmash,Yrrol,Kazzak,EU,183444.35246029,292,77308,DkpJGrNbmPFYQh6C,4,1783105943679
3176,Imperator Averzian,Death Knight,Frost,18,Littleturtls,奧米利斯草莓園,夜空之歌,TW,183235.8470123,292,147672,zGLvjyYFDrpbRqt8,12,1783602124775
3176,Imperator Averzian,Death Knight,Frost,19,Ezdead,,Kazzak,EU,181352.12991069,291,147917,4kTt9QFz3VdDLCMn,12,1783105274126
3176,Imperator Averzian,Death Knight,Frost,20,Crazydamage,,Kazzak,EU,179940.3572569,290,153447,XPhnDNR4tMjp2B8H,71,1783258424706
3176,Imperator Averzian,Death Knight,Frost,21,Anonymous,,,,179502.26116829,289,149038,a:cRYVQ9atLzKMhd8q,15,1782048854085
3176,Imperator Averzian,Death Knight,Frost,22,Duskgrave,,Silvermoon,EU,179116.44085361,288,104216,PRMZmgVDHnJ4B9Xh,30,1783329879860
3176,Imperator Averzian,Death Knight,Frost,23,Anonymous,,,,178764.34098136,292,134283,a:MxZHK4Yq83Dp7nmB,5,1783676605638
3176,Imperator Averzian,Death Knight,Frost,24,Funytime,,Kazzak,EU,175476.07118626,290,153288,XPhnDNR4tMjp2B8H,50,1783258424706
3176,Imperator Averzian,Death Knight,Frost,25,Akmi,Only Fam,Hyjal,EU,175316.1656428,292,134458,wpZrzmGjby1JPAMa,4,1782633672408
3176,Imperator Averzian,Death Knight,Frost,26,Thirri,,Draenor,EU,175024.077314,290,156039,kyTNRZKtBQp3wjLa,16,1782623913975
3176,Imperator Averzian,Death Knight,Frost,27,Cursfang,,Silvermoon,EU,174593.03394711,288,165316,YBdxbv4tpzRXHjrP,64,1781689638860
3176,Imperator Averzian,Death Knight,Frost,28,Anonymous,,,,174573.58734014,292,131755,a:JKLj8RPMTdqAxaFH,1,1783505459598
3176,Imperator Averzian,Death Knight,Frost,29,Bloodstrike,Extreme Battle,Ravencrest,EU,173579.03504787,290,125457,dNFxHwcWyJt6Y8AX,14,1783584024892
3176,Imperator Averzian,Death Knight,Frost,30,Sawthemeyes,,Outland,EU,173505.14788351,293,158706,qZTmVFGX389t6Nr7,11,1783163078285
3176,Imperator Averzian,Death Knight,Frost,31,Rondais,,Illidan,US,173083.8353756,289,131961,c9Ana1mKWPw3Cb67,1,1782843313523
3176,Imperator Averzian,Death Knight,Frost,32,Thrresh,G A M B I T,Kazzak,EU,172713.18257804,288,142969,G2AJpPcyqvxhXnk8,39,1783258235209
3176,Imperator Averzian,Death Knight,Frost,33,마켄시,착한 판다렌 가족,아즈샤라,KR,172260.70045999,292,109785,PfYD1Hnwkxmb46q7,13,1782992704131
3176,Imperator Averzian,Death Knight,Frost,34,Rjaka,,Silvermoon,EU,172067.21909553,279,160624,fVMNdJzWDYjhg7A8,3,1782981751271
3176,Imperator Averzian,Death Knight,Frost,35,후추향농약,,줄진,KR,171046.3810549,292,116125,G3d9YaCpJgHxyc1Q,54,1783143672439
3176,Imperator Averzian,Death Knight,Frost,36,할애,잘하는사람,아즈샤라,KR,171013.74923225,291,113970,GXvRhZ9VNrPqaAM1,14,1782050140086
3176,Imperator Averzian,Death Knight,Frost,37,Wraithmaw,,Silvermoon,EU,170773.15003264,290,130205,dGVyw8XQcYvBjanP,23,1783513915236
3176,Imperator Averzian,Death Knight,Frost,38,Ddum,,아즈샤라,KR,170455.91991895,292,115483,7zDcdr6b8MZNRFw4,10,1782299898571
3176,Imperator Averzian,Death Knight,Frost,39,Wolfsblood,,Ravencrest,EU,170325.77277749,286,133059,6TfzcvknaLpqmQWr,101,1782296844785
3176,Imperator Averzian,Death Knight,Frost,40,冰咕咕,,暗影之月,CN,170241.82974166,292,161531,WnRM2qtTg1CvBFzL,4,1783596473072
3176,Imperator Averzian,Death Knight,Frost,41,Nextry,Lithe,Twisting Nether,EU,169831.41290606,286,152657,xG4FZdPQybVhfqtR,1,1783423700789
3176,Imperator Averzian,Death Knight,Frost,42,북극맨,D platoon,아즈샤라,KR,169806.19771399,289,147506,bWkARFDmLzp6ad17,34,1783507381060
3176,Imperator Averzian,Death Knight,Frost,43,Posthardcøre,,Draenor,EU,168302.47215394,281,149303,H1jvyNRGktBqzdLY,20,1782641542048
3176,Imperator Averzian,Death Knight,Frost,44,Berzeck,NPM,Stormrage,US,168177.87531172,292,100250,VpqmWZGRK4MvD2hg,19,1783389456708
3176,Imperator Averzian,Death Knight,Frost,45,風中的心,,血色十字军,CN,167907.16154417,289,194176,dtKGh9gAq8zFfvZ7,8,1782480789779
3176,Imperator Averzian,Death Knight,Frost,46,Nexreth,Lithe,Twisting Nether,EU,167729.79983797,287,134541,3GkwHMCJBWPyVzND,56,1783676605638
3176,Imperator Averzian,Death Knight,Frost,47,小马的死骑,,晴日峰（江苏）,CN,167137.5923919,292,164246,HzRYDFydG6qPB8C1,1,1783167521496
3176,Imperator Averzian,Death Knight,Frost,48,Davea,Vigilance,Kazzak,EU,166385.82032185,291,158706,qZTmVFGX389t6Nr7,11,1783163078285
3176,Imperator Averzian,Death Knight,Frost,49,Матуреро,Стигма,Гордунни,EU,166371.17947194,292,121122,AGPHCTd4wVKYahXD,22,1782574962377
3176,Imperator Averzian,Death Knight,Frost,50,똘주죽으므이기사,오늘의 거짓말,데스윙,KR,166242.69489704,290,141408,kTAD71HRwzWxJgvB,6,1782046811023
3176,Imperator Averzian,Death Knight,Frost,51,Dárk,HellOnEarth,Azuremyst,EU,165564.05877713,289,122973,AxmB9Lvby8FKk7Rp,3,1781817162302
3176,Imperator Averzian,Death Knight,Frost,52,Sharoof,Die Gummibärenbande,Mal'Ganis,EU,165441.27285646,292,137926,pQKGv3qDtzyF7hfj,13,1782565747223
3176,Imperator Averzian,Death Knight,Frost,53,Fangborn,,Ravencrest,EU,164506.70355566,289,124337,Yv6CDx7L2PpfnFay,19,1783194629634
3176,Imperator Averzian,Death Knight,Frost,54,Feizy,ScuderiaRKL,Drak'thul,EU,163554.16312353,290,138766,LRWxjNPJtX4m86QB,10,1782636926024
3176,Imperator Averzian,Death Knight,Frost,55,Bouste,Wipe Fest,Hyjal,EU,163305.78948559,290,132637,V38d9xHTwMRkXQpJ,11,1782059817359
3176,Imperator Averzian,Death Knight,Frost,56,Scrallus,,Malorne,EU,163128.62491196,288,161866,AVzdcr8GKP6CTxy7,48,1781703648269
3176,Imperator Averzian,Death Knight,Frost,57,Lóup,Æternium,Arthas,EU,162677.54540248,287,108254,Cj2HAaQvTB4dyZGM,17,1782903690799
3176,Imperator Averzian,Death Knight,Frost,58,Howlclaw,,Ravencrest,EU,162633.54177995,284,110340,BDRNZ2apLYry1KG8,33,1781965114020
3176,Imperator Averzian,Death Knight,Frost,59,黯刃騎士帝,都是好人,雷鱗,TW,162554.20948628,291,166493,18XVDJdbmczw4HT3,19,1783342590789
3176,Imperator Averzian,Death Knight,Frost,60,Дисгрэй,,Ревущий фьорд,EU,161839.75592375,291,112260,ML3tncPfQF2KwHmT,5,1781862874312
3176,Imperator Averzian,Death Knight,Frost,61,Nextummy,Lithe,Twisting Nether,EU,161580.68802504,286,156535,Gz4xVbD18caHnBm2,4,1782930702057
3176,Imperator Averzian,Death Knight,Frost,62,戰神核廢料,天使神殿,憤怒使者,TW,161375.66185235,290,144292,vhCmXtjnFBrc7xTY,6,1782306994717
3176,Imperator Averzian,Death Knight,Frost,63,明日香丨,,伊森利恩,CN,161232.3233645,291,152843,tfQW1Zvn2LNH8cXT,5,1782125513557
3176,Imperator Averzian,Death Knight,Frost,64,白云缠绕蓝天,,血色十字军,CN,160181.17383794,290,213607,JaTgcpA68M3GZLXC,7,1783508857821
3176,Imperator Averzian,Death Knight,Frost,65,霓慧红,,血色十字军,CN,160137.63823653,289,234833,ZVax9gYd7C6KvWmf,9,1781781058387
3176,Imperator Averzian,Death Knight,Frost,66,爱乄咪,,死亡之翼,CN,160072.41935285,291,162498,QjmqMV8H74FZWNJv,3,1782561965576
3176,Imperator Averzian,Death Knight,Frost,67,Bajojdanebam,,Stormrage,US,160038.93345367,290,128527,zjTq9Nxw7HZCmVFn,8,1782262284936
3176,Imperator Averzian,Death Knight,Frost,68,Freezedem,,Twisting Nether,EU,159976.31633603,293,149259,Vhay42ngXdGB6mC7,2,1783246044511
3176,Imperator Averzian,Death Knight,Frost,69,Cloudchills,,Draenor,EU,159689.43667582,292,138091,KZg2NmtdPFV8Rawx,28,1782460874487
3176,Imperator Averzian,Death Knight,Frost,70,Hajikhan,,Kazzak,EU,159674.37461178,285,106254,2JBxf6nRMtdHjpwg,3,1781896368106
3176,Imperator Averzian,Death Knight,Frost,71,Forsaken,,Azjol-Nerub,US,159456.28321618,287,163324,KZh637QJ9kq1Hmdc,15,1782331437526
3176,Imperator Averzian,Death Knight,Frost,72,Dknanook,,Ragnaros,EU,159317.02857316,286,131802,1HnLP3NDrRhXd49a,18,1782297747958
3176,Imperator Averzian,Death Knight,Frost,73,Anonymous,,,,159305.37694461,284,136081,a:PZd3zM1GBNXVCpn7,3,1781781630717
3176,Imperator Averzian,Death Knight,Frost,74,唱不来低音,,燃烧之刃,CN,159056.97623015,292,117628,dJK7LmMB92V8bgkH,17,1782352517916
3176,Imperator Averzian,Death Knight,Frost,75,Coldfight,,Ravencrest,EU,158921.7102827,285,132329,GjVDg69NFmxkPdM1,79,1783332059552
3176,Imperator Averzian,Death Knight,Frost,76,Røachi,With Valor,Illidan,US,158435.23574084,292,168681,84NVbhagGmp2JjZ7,3,1782562421688
3176,Imperator Averzian,Death Knight,Frost,77,Iyadxdk,Method to Madness,Silvermoon,EU,157906.44816184,289,102820,HdbhBjqTr8QfvNAF,2,1782156566151
3176,Imperator Averzian,Death Knight,Frost,78,미구현,이에요,아즈샤라,KR,157857.40031539,290,115414,XNrnMdaxwbfB97jh,19,1782464417911
3176,Imperator Averzian,Death Knight,Frost,79,Lifelover,chocoflan,Stormscale,EU,157699.96081554,290,158226,Mq2YCaxwRKXNcVnk,45,1781859766132
3176,Imperator Averzian,Death Knight,Frost,80,Anonymous,,,,157651.90299082,288,123411,a:zAnf86bPDNt4jvKW,45,1782930702057
3176,Imperator Averzian,Death Knight,Frost,81,Steelxdk,Oljefondet,Kazzak,EU,157355.03806781,291,147894,7HjQb2Z9yATzXrNM,81,1783008662056
3176,Imperator Averzian,Death Knight,Frost,82,Ätraxa,,Area 52,US,157332.68020582,292,113301,7t2bNKqcrB9CvPj4,20,1782526713284
3176,Imperator Averzian,Death Knight,Frost,83,Nightvale,,Silvermoon,EU,157321.60843961,284,138395,qcTNY8BnvmtAWaLb,114,1782036134765
3176,Imperator Averzian,Death Knight,Frost,84,Murraydeek,Premonition,Area 52,US,157227.46642284,282,231854,NgZRdLqxbCmA2KJa,1,1782259979648
3176,Imperator Averzian,Death Knight,Frost,85,타찡,,아즈샤라,KR,156514.91734714,291,150630,tjWv9XMHgkwYJzrA,16,1783503707596
3176,Imperator Averzian,Death Knight,Frost,86,그림큐,영구정지,아즈샤라,KR,156192.7173944,291,140252,z9YHJjMnpVr1qy2Q,13,1783668811837
3176,Imperator Averzian,Death Knight,Frost,87,Duskwatch,,Silvermoon,EU,156176.71891035,287,128628,8RGmxaNHFtd7XjVK,23,1783357583299
3176,Imperator Averzian,Death Knight,Frost,88,Thedeathmaze,Save The Wife,Kazzak,EU,155814.49447565,288,129608,kD4TV2KrdPy7qawZ,27,1783235553871
3176,Imperator Averzian,Death Knight,Frost,89,Dudd,구름푸딩,아즈샤라,KR,155675.36022788,290,108126,F7TNrkwhDtMnvV4Y,33,1782643730690
3176,Imperator Averzian,Death Knight,Frost,90,Howlren,,Silvermoon,EU,155540.53654831,288,142168,X6RDJFZqhbdwWj98,19,1783174729589
3176,Imperator Averzian,Death Knight,Frost,91,Glaciate,All Good,Stormrage,US,155146.72019536,291,156427,jp2JaTWCtx93Vmb4,7,1782777378047
3176,Imperator Averzian,Death Knight,Frost,92,네가슴에죽손,Alvin,아즈샤라,KR,154903.48588552,289,144497,yjqxAhb6VZ7wNPfD,67,1782006308413
3176,Imperator Averzian,Death Knight,Frost,93,한파,CACAO,아즈샤라,KR,154729.30957836,292,146215,ZJ9rYbtn1gz7yGVw,22,1783252068469
3176,Imperator Averzian,Death Knight,Frost,94,Beyd,,Alleria,EU,154477.02401237,289,113858,xDqP2W3CLpgFBjhN,7,1781709627653
3176,Imperator Averzian,Death Knight,Frost,95,Anonymous,,,,154441.12764613,290,136142,a:wxzjYnMQVCTNr2JH,10,1782830105583
3176,Imperator Averzian,Death Knight,Frost,96,一饱口福,,白银之手,CN,154259.90947823,291,173218,FmhxDaXtkyj9WgAV,172,1781790581961
3176,Imperator Averzian,Death Knight,Frost,97,한석원,아웃랜드 땅샀더니 노스랜드 웬말이냐,아즈샤라,KR,154093.84970534,288,106564,r4Cn6vJKP3t7GNqw,15,1782215736059
3176,Imperator Averzian,Death Knight,Frost,98,Yunhi,G A M B I T,Kazzak,EU,153850.28102063,287,140737,tbyHjarZW7k2Mw3m,26,1783442924336
3176,Imperator Averzian,Death Knight,Frost,99,Sattsuma,Evilminded,Tarren Mill,EU,153702.51764797,291,155542,fN2HgynTAKxBzGhq,5,1783102313260
3176,Imperator Averzian,Death Knight,Frost,100,Xulan,PinkSparklyUnicornMKII,Dethecus,EU,153509.87922887,289,133310,QPkAa97YxDgZR3yW,5,1782397429030
3176,Imperator Averzian,Death Knight,Unholy,1,Ggdk,,Silvermoon,EU,195854.96235042,291,132538,CcVx4BtH6w1dL83M,5,1782406087308
3176,Imperator Averzian,Death Knight,Unholy,2,Bestblue,,Twisting Nether,EU,192667.25216437,289,144037,wTzDhVGj3MFPycmX,5,1781707595616
3176,Imperator Averzian,Death Knight,Unholy,3,렘앙,와우팩토리,아즈샤라,KR,187820.0905054,290,141649,Zhx9yYc4Hna1XDv2,4,1782822632251
3176,Imperator Averzian,Death Knight,Unholy,4,Snapdriver,,Tarren Mill,EU,187473.5594873,292,162043,LX9JVxADnhgFz3MG,46,1783503033936
3176,Imperator Averzian,Death Knight,Unholy,5,Driverr,,Sylvanas,EU,184478.0075143,292,167148,DM9axnyT24FRKVgX,3,1783200880465
3176,Imperator Averzian,Death Knight,Unholy,6,Akbarbikar,,Silvermoon,EU,184445.16407273,291,132167,zQbWmXVdCP3ZkRvy,40,1783599471385
3176,Imperator Averzian,Death Knight,Unholy,7,Cynical,아웃랜드 땅샀더니 노스랜드 웬말이냐,아즈샤라,KR,183929.77584001,291,105505,8RdarjXQpgKvtzBh,17,1782288421345
3176,Imperator Averzian,Death Knight,Unholy,8,Fronter,Sylvanas Garde,Silvermoon,EU,183651.73366292,293,134311,FRPpjDa2KzgVfAbk,25,1783521584080
3176,Imperator Averzian,Death Knight,Unholy,9,보선생,탈주자들,아즈샤라,KR,182457.88584485,292,134361,nGAQZxjh8f9H7LND,17,1783162846580
3176,Imperator Averzian,Death Knight,Unholy,10,Дэйница,,Ревущий фьорд,EU,182448.25826312,291,123440,pmH6g1vaGx4fTLYK,5,1782046586962
3176,Imperator Averzian,Death Knight,Unholy,11,미구현,이에요,아즈샤라,KR,182224.24963639,292,121008,qaR2GbTyP9631DJn,25,1783572003941
3176,Imperator Averzian,Death Knight,Unholy,12,Acension,Remaster,Kazzak,EU,181558.42827581,290,126129,kDqQLH4FYGz18fyh,3,1782296691442
3176,Imperator Averzian,Death Knight,Unholy,13,Deeprebørn,Eonar,Blackmoore,EU,181397.24220003,291,77308,DkpJGrNbmPFYQh6C,4,1783105943679
3176,Imperator Averzian,Death Knight,Unholy,14,Ashbringêr,,Tarren Mill,EU,181213.34182702,291,128723,TYDM6j41vbzhWaN8,2,1781899825713
3176,Imperator Averzian,Death Knight,Unholy,15,Struggler,,Stormrage,US,180135.3283599,290,106164,wcYyPWj4HZpagF2n,8,1782359541195
3176,Imperator Averzian,Death Knight,Unholy,16,Davodsagdast,,Silvermoon,EU,179994.61178726,291,137708,rAYkKVHzCdQwfcn9,80,1783003442651
3176,Imperator Averzian,Death Knight,Unholy,17,Rimir,,아즈샤라,KR,179991.85466011,291,106564,r4Cn6vJKP3t7GNqw,15,1782215736059
3176,Imperator Averzian,Death Knight,Unholy,18,Deathwariorr,,Twisting Nether,EU,179921.99218952,292,154664,tR8qyDY6ZBmgCrLG,49,1783164113741
3176,Imperator Averzian,Death Knight,Unholy,19,Mikedead,Amazing Stories,Blackhand,EU,179675.44937509,292,113936,CK89dmh1LT3Yx7gJ,25,1783431765896
3176,Imperator Averzian,Death Knight,Unholy,20,Deathhoof,,Kor'gall,EU,179260.24473534,292,77308,DkpJGrNbmPFYQh6C,4,1783105943679
3176,Imperator Averzian,Death Knight,Unholy,21,드라고플라마,싱글벙글 와우촌,아즈샤라,KR,179218.78508359,292,131828,6fFnt1PkAV4GMhwW,86,1782703917035
3176,Imperator Averzian,Death Knight,Unholy,22,Icooper,,Wyrmrest Accord,US,178713.41384423,290,138946,THNXcmy2gKRWC4jM,6,1782079106484
3176,Imperator Averzian,Death Knight,Unholy,23,Deavdk,Wipe it Out,Thrall,EU,178413.61309688,292,137926,pQKGv3qDtzyF7hfj,13,1782565747223
3176,Imperator Averzian,Death Knight,Unholy,24,Simir,,아즈샤라,KR,177812.06915825,292,107348,FJ2vrZRXhd8npHmK,17,1782986373834
3176,Imperator Averzian,Death Knight,Unholy,25,그러깡,,아즈샤라,KR,177731.17538616,291,111742,b1f2XgJB9NMc3DQL,14,1782126242260
3176,Imperator Averzian,Death Knight,Unholy,26,Olddeath,,Ravencrest,EU,177292.08303916,289,147304,xrvfLzH4dAmq2NKh,10,1783163783688
3176,Imperator Averzian,Death Knight,Unholy,27,Verderben,,Tichondrius,US,176676.72169149,292,167379,WzbYPpKyDVNx2fH6,17,1783467542501
3176,Imperator Averzian,Death Knight,Unholy,28,Danbursuc,Mici Bere si Manele,Twisting Nether,EU,176667.44791894,291,114773,R8QTjkH6Cq2MWbVw,158,1782292589179
3176,Imperator Averzian,Death Knight,Unholy,29,Dakys,,아즈샤라,KR,176216.99231954,290,90229,Xht7fqyj2Tvcba94,15,1783172525942
3176,Imperator Averzian,Death Knight,Unholy,30,Lunatîcc,Intended Failure,Antonidas,EU,175491.20329904,292,133857,AnqaMW2D1kQrwYLF,25,1782752870104
3176,Imperator Averzian,Death Knight,Unholy,31,Narutozumaki,,Silvermoon,EU,174677.08398268,290,144375,wtbZCkDmxWQ8pc94,67,1782558228641
3176,Imperator Averzian,Death Knight,Unholy,32,Caraknight,Schwingen des Phoenix,Zirkel des Cenarius,EU,174433.69103901,292,119931,LwRVfMGDzX3Ja29r,13,1782751979640
3176,Imperator Averzian,Death Knight,Unholy,33,Ícooper,,Wyrmrest Accord,US,174420.51974841,291,137682,8QX29RAtgzwm6Tj7,27,1782657833556
3176,Imperator Averzian,Death Knight,Unholy,34,Yàrox,Shattered,Eredar,EU,174288.55963274,290,125468,Mdtzj4XJZWhDfpmH,15,1782640072033
3176,Imperator Averzian,Death Knight,Unholy,35,Deadchang,,아즈샤라,KR,174090.56881168,291,118352,q2Vn9WrTzvLHjBD6,17,1783684631475
3176,Imperator Averzian,Death Knight,Unholy,36,마엔,,아즈샤라,KR,173910.96717056,291,115171,k1GL9T4r3qKVmzWJ,207,1782541597625
3176,Imperator Averzian,Death Knight,Unholy,37,Anonymous,,,,173322.94665812,291,123299,a:64NYfTrV3K9BgZLk,9,1782690940037
3176,Imperator Averzian,Death Knight,Unholy,38,Frostvane,,Doomhammer,EU,173296.26036172,292,106160,vLMwj3H7aKC4DVPY,69,1783507687848
3176,Imperator Averzian,Death Knight,Unholy,39,Dreadthane,DoD,Doomhammer,EU,173268.12677596,289,114375,ymhBWbx2p19VFdvT,13,1783507587982
3176,Imperator Averzian,Death Knight,Unholy,40,Daëmøn,CLOSE,Malygos,EU,172805.73506784,291,107235,WhL4Bq7CMwvbprxY,28,1782844224749
3176,Imperator Averzian,Death Knight,Unholy,41,Obliteration,비 상,아즈샤라,KR,172274.66658863,292,136693,kFDqv3Vn29bz7Mmr,13,1782898258211
3176,Imperator Averzian,Death Knight,Unholy,42,반지악령,,아즈샤라,KR,171997.65841883,290,124275,3ybkQ9nDL1mqhvCT,34,1782261281900
3176,Imperator Averzian,Death Knight,Unholy,43,윈터페이커,윈드랏실,아즈샤라,KR,171983.95579827,291,109136,9zc81TZhkpnbMWFG,16,1783080853651
3176,Imperator Averzian,Death Knight,Unholy,44,풀죽격,Ganz Voll,아즈샤라,KR,171952.87851569,292,142504,TzR7QP13V8Av4H9X,5,1783427114216
3176,Imperator Averzian,Death Knight,Unholy,45,죽기싫타카이,찡 긋,아즈샤라,KR,171776.9382418,291,124275,3ybkQ9nDL1mqhvCT,34,1782261281900
3176,Imperator Averzian,Death Knight,Unholy,46,박콩딱,이에요,아즈샤라,KR,171753.48231561,291,109051,t36g9Rc4BT7f8hbW,6,1781917763816
3176,Imperator Averzian,Death Knight,Unholy,47,Korgorasu,,Illidan,US,171649.77936328,288,118294,fmtAv2bqNxMwg9ha,24,1783207894058
3176,Imperator Averzian,Death Knight,Unholy,48,Veloce,,아즈샤라,KR,171401.6255885,292,110237,kBjbwNrzVGWda1X4,13,1782583967004
3176,Imperator Averzian,Death Knight,Unholy,49,Sangtesmorts,,Khaz Modan,EU,171342.07326538,291,77308,DkpJGrNbmPFYQh6C,4,1783105943679
3176,Imperator Averzian,Death Knight,Unholy,50,Schlinadk,Insuperabilis,Blackmoore,EU,171331.54578009,292,113936,CK89dmh1LT3Yx7gJ,25,1783431765896
3176,Imperator Averzian,Death Knight,Unholy,51,딜죽루미,천사들의모임,아즈샤라,KR,170901.21282101,291,118649,69JTdZwxbQ847RNq,16,1783264272374
3176,Imperator Averzian,Death Knight,Unholy,52,Lynchkin,,Doomhammer,EU,170897.07988542,290,125680,m6yDwWcM8tJnvzYx,14,1783520642102
3176,Imperator Averzian,Death Knight,Unholy,53,Hellscreeam,Exiled,Deathwing,EU,170869.63148199,291,135163,2JgHrxApPLNcBCyh,19,1783168846548
3176,Imperator Averzian,Death Knight,Unholy,54,Dyrokmabe,,Azshara,EU,170662.84955462,289,115969,xVvqDGjbdByk7W4P,20,1782571334665
3176,Imperator Averzian,Death Knight,Unholy,55,Thedarkllady,B E R S E R K,Twisting Nether,EU,170575.71881269,290,137588,LB2kfW39XGMwcCAj,19,1783683934364
3176,Imperator Averzian,Death Knight,Unholy,56,죽암자,백곰,아즈샤라,KR,170040.99239711,292,104434,HxzK8kMmP74Awy3p,14,1783650315154
3176,Imperator Averzian,Death Knight,Unholy,57,Xaadicaa,Waste my Time,Blackrock,EU,169878.74492673,291,129108,aRxXQyB1T7ZGMptk,5,1783084421719
3176,Imperator Averzian,Death Knight,Unholy,58,오른죽,OIOI,아즈샤라,KR,169782.04542816,290,129215,amAQxB813NFZdzKT,5,1782091480640
3176,Imperator Averzian,Death Knight,Unholy,59,Pingcognito,Prisma,Shattrath,EU,169776.89571627,291,135793,mzMWV9FXxKfgykJ3,12,1782680143688
3176,Imperator Averzian,Death Knight,Unholy,60,밴진,,아즈샤라,KR,169673.56393177,288,90229,Xht7fqyj2Tvcba94,15,1783172525942
3176,Imperator Averzian,Death Knight,Unholy,61,Morne,,아즈샤라,KR,169596.93694233,292,133592,4Y6wK8aMAqbQZFdm,53,1783225191027
3176,Imperator Averzian,Death Knight,Unholy,62,Anidag,,Illidan,US,169457.5699358,291,128046,wHmbLMTgXA4FxC7K,48,1783374511255
3176,Imperator Averzian,Death Knight,Unholy,63,시체농장,,아즈샤라,KR,169454.34217583,292,121195,Ah4ZryzKg2pvGxXj,12,1783135946736
3176,Imperator Averzian,Death Knight,Unholy,64,Bajojdanebam,,Stormrage,US,169213.41711404,291,98352,wzdbHMgZ9rATc6F7,4,1782781716853
3176,Imperator Averzian,Death Knight,Unholy,65,Piarosh,,Tarren Mill,EU,169210.44910321,291,147917,4kTt9QFz3VdDLCMn,12,1783105274126
3176,Imperator Averzian,Death Knight,Unholy,66,유죽,,아즈샤라,KR,169145.70925178,292,104434,HxzK8kMmP74Awy3p,14,1783650315154
3176,Imperator Averzian,Death Knight,Unholy,67,미누미누,행복한사람들,세나리우스,KR,169119.66600614,292,132218,8akgrdcyPH4xTGDb,23,1783565936459
3176,Imperator Averzian,Death Knight,Unholy,68,Deadress,,아즈샤라,KR,169077.77378925,289,130931,mgrzkL1pydD9fxbM,24,1783169081619
3176,Imperator Averzian,Death Knight,Unholy,69,Jimir,,아즈샤라,KR,169003.03674461,291,115255,FJ2vrZRXhd8npHmK,63,1782986373834
3176,Imperator Averzian,Death Knight,Unholy,70,Eredodk,Cognizant,Zul'jin,US,168949.3651099,290,83164,qpL4Pj6VnZvFt87w,2,1782085989352
3176,Imperator Averzian,Death Knight,Unholy,71,작년에전사,오 락 실,헬스크림,KR,168898.55474223,292,133471,MBHp8Z9xYtdcjrbA,17,1782382802989
3176,Imperator Averzian,Death Knight,Unholy,72,Disdáin,,Illidan,US,168823.97825468,292,133546,VPfzWZq8x7KnvtYm,6,1782311911466
3176,Imperator Averzian,Death Knight,Unholy,73,Spectree,,Ravencrest,EU,168543.67306862,290,169063,q4CLG1YgVJ8PMfXw,9,1783156183387
